      1630       1630         38
      1630       1630         39
      1631       1631          3
      1631       1631          5
      1631       1631          6
      1631       1631          7
      1631       1631          8
      1631       1631          9
      1631       1631         11
      1631       1631         14
      1631       1631         21
      1631       1631         23
      1631       1631         25
      1631       1631         28
      1631       1631         34
      1631       1631         35
      1631       1631         36
      1631       1631         38
      1631       1631         39
      1632       1632          5
      1632       1632         14
      1632       1632         16
      1632       1632         17
      1632       1632         19
      1632       1632         21
      1632       1632         24
      1632       1632         34
      1632       1632         38
      1633       1633         11
      1633       1633         13
      1633       1633         21
      1633       1633         25
      1633       1633         26
      1633       1633         29
      1633       1633         36
      1633       1633         38
      1634       1634          4
      1634       1634          7
      1634       1634          9
      1634       1634         10
      1634       1634         11
      1634       1634         14
      1634       1634         16
      1634       1634         20
      1634       1634         23
      1634       1634         28
      1634       1634         32
      1634       1634         36
      1634       1634         38
      1634       1634         39
      1635       1635          9
      1635       1635         11
      1635       1635         13
      1635       1635         14
      1635       1635         28
      1635       1635         29
      1636       1636          3
      1636       1636          5
      1636       1636         12
      1636       1636         14
      1636       1636         16
      1636       1636         17
      1636       1636         19
      1636       1636         28
      1636       1636         36
      1637       1637          3
      1637       1637          6
      1637       1637          9
      1637       1637         20
      1637       1637         31
      1638       1638          0
      1638       1638          3
      1638       1638          9
      1638       1638         13
      1638       1638         21
      1638       1638         28
      1638       1638         29
      1638       1638         31
      1638       1638         36
      1639       1639          0
      1639       1639          3
      1639       1639          5
      1639       1639         17
      1639       1639         18
      1639       1639         21
      1639       1639         23
      1639       1639         36
      1639       1639         38
      1640       1640          5
      1640       1640         26
      1640       1640         31
      1640       1640         39
      1641       1641          4
      1641       1641          9
      1641       1641         11
      1641       1641         13
      1641       1641         17
      1641       1641         21
      1641       1641         26
      1641       1641         27
      1641       1641         28
      1641       1641         36
      1641       1641         38
      1642       1642          8
      1642       1642         21
      1642       1642         23
      1642       1642         29
      1642       1642         34
      1642       1642         36
      1642       1642         38
      1643       1643          0
      1643       1643          7
      1643       1643          9
      1643       1643         14
      1643       1643         27
      1644       1644          5
      1644       1644         12
      1644       1644         13
      1644       1644         17
      1644       1644         38
      1644       1644         39
      1645       1645          0
      1645       1645          6
      1645       1645          8
      1645       1645          9
      1645       1645         11
      1645       1645         12
      1645       1645         18
      1645       1645         23
      1645       1645         28
      1645       1645         38
      1645       1645         39
      1646       1646          6
      1646       1646          8
      1646       1646         12
      1646       1646         13
      1646       1646         15
      1646       1646         29
      1646       1646         33
      1647       1647          5
      1647       1647          8
      1647       1647         13
      1647       1647         14
      1647       1647         21
      1647       1647         28
      1647       1647         33
      1647       1647         36
      1647       1647         38
      1648       1648          8
      1648       1648         13
      1648       1648         17
      1648       1648         35
      1648       1648         36
      1648       1648         38
      1648       1648         39
      1649       1649          4
      1649       1649          8
      1649       1649         17
      1649       1649         28
      1649       1649         35
      1649       1649         36
      1649       1649         38
      1650       1650          3
      1650       1650          5
      1650       1650          8
      1650       1650          9
      1650       1650         14
      1650       1650         21
      1650       1650         23
      1650       1650         28
      1650       1650         35
      1650       1650         36
      1650       1650         38
      1651       1651          0
      1651       1651          1
      1651       1651          8
      1651       1651         11
      1651       1651         21
      1651       1651         22
      1651       1651         26
      1651       1651         28
      1651       1651         33
      1651       1651         36
      1651       1651         38
      1652       1652          5
      1652       1652          9
      1652       1652         14
      1652       1652         19
      1652       1652         23
      1652       1652         28
      1652       1652         34
      1652       1652         38
      1652       1652         39
      1653       1653          3
      1653       1653          5
      1653       1653         11
      1653       1653         14
      1653       1653         17
      1653       1653         18
      1653       1653         20
      1653       1653         26
      1653       1653         27
      1653       1653         28
      1653       1653         29
      1653       1653         33
      1653       1653         34
      1653       1653         35
      1653       1653         36
      1653       1653         39
      1654       1654          3
      1654       1654          8
      1654       1654         11
      1654       1654         12
      1654       1654         13
      1654       1654         15
      1654       1654         33
      1654       1654         36
      1655       1655          0
      1655       1655         23
      1655       1655         28
      1655       1655         34
      1655       1655         35
      1655       1655         38
      1656       1656          3
      1656       1656          7
      1656       1656          8
      1656       1656         11
      1656       1656         19
      1656       1656         28
      1656       1656         29
      1656       1656         33
      1656       1656         34
      1656       1656         36
      1656       1656         39
      1657       1657          3
      1657       1657         17
      1657       1657         28
      1657       1657         35
      1657       1657         36
      1657       1657         38
      1658       1658          0
      1658       1658          3
      1658       1658          8
      1658       1658          9
      1658       1658         10
      1658       1658         14
      1658       1658         17
      1658       1658         26
      1658       1658         29
      1659       1659          4
      1659       1659          5
      1659       1659          9
      1659       1659         11
      1659       1659         14
      1659       1659         17
      1659       1659         18
      1659       1659         39
      1660       1660          5
      1660       1660          8
      1660       1660          9
      1660       1660         10
      1660       1660         17
      1660       1660         19
      1660       1660         26
      1660       1660         28
      1660       1660         33
      1660       1660         34
      1660       1660         36
      1660       1660         37
      1660       1660         38
      1660       1660         39
      1661       1661          0
      1661       1661          3
      1661       1661          5
      1661       1661          8
      1661       1661          9
      1661       1661         14
      1661       1661         20
      1661       1661         26
      1661       1661         36
      1661       1661         38
      1662       1662          8
      1662       1662         10
      1662       1662         11
      1662       1662         13
      1662       1662         14
      1662       1662         26
      1662       1662         33
      1662       1662         36
      1662       1662         38
      1662       1662         39
      1663       1663          8
      1663       1663          9
      1663       1663         11
      1663       1663         23
      1663       1663         26
      1663       1663         29
      1663       1663         33
      1663       1663         36
      1663       1663         38
      1664       1664          4
      1664       1664          8
      1664       1664          9
      1664       1664         11
      1664       1664         17
      1664       1664         18
      1664       1664         19
      1664       1664         23
      1664       1664         25
      1664       1664         35
      1664       1664         38
      1664       1664         39
      1665       1665          0
      1665       1665          3
      1665       1665         12
      1665       1665         13
      1665       1665         14
      1665       1665         34
      1665       1665         36
      1665       1665         39
      1666       1666         12
      1666       1666         38
      1666       1666         39
      1667       1667          4
      1667       1667          7
      1667       1667          9
      1667       1667         11
      1667       1667         22
      1667       1667         23
      1667       1667         35
      1667       1667         38
      1668       1668          4
      1668       1668         14
      1668       1668         21
      1668       1668         25
      1668       1668         26
      1668       1668         28
      1668       1668         36
      1668       1668         38
      1669       1669          9
      1669       1669         15
      1669       1669         16
      1669       1669         17
      1669       1669         33
      1669       1669         35
      1669       1669         36
      1669       1669         38
      1670       1670          0
      1670       1670          3
      1670       1670         11
      1670       1670         12
      1670       1670         17
      1670       1670         21
      1670       1670         23
      1670       1670         26
      1670       1670         31
      1670       1670         36
      1670       1670         38
      1671       1671         14
      1671       1671         36
      1672       1672          6
      1672       1672          7
      1672       1672          9
      1672       1672         10
      1672       1672         13
      1672       1672         23
      1672       1672         28
      1672       1672         36
      1672       1672         39
      1673       1673          0
      1673       1673         14
      1673       1673         38
      1673       1673         39
      1674       1674          7
      1674       1674          8
      1674       1674          9
      1674       1674         12
      1674       1674         17
      1674       1674         21
      1674       1674         22
      1674       1674         26
      1674       1674         38
      1674       1674         39
      1675       1675          0
      1675       1675          7
      1675       1675         18
      1675       1675         19
      1675       1675         21
      1675       1675         23
      1675       1675         28
      1675       1675         29
      1675       1675         34
      1676       1676          8
      1676       1676         11
      1676       1676         17
      1676       1676         19
      1676       1676         21
      1676       1676         28
      1676       1676         33
      1676       1676         35
      1676       1676         36
      1676       1676         38
      1676       1676         39
      1677       1677          3
      1677       1677          8
      1677       1677         11
      1677       1677         17
      1677       1677         28
      1677       1677         29
      1677       1677         33
      1677       1677         36
      1677       1677         38
      1677       1677         39
      1678       1678         16
      1678       1678         17
      1678       1678         18
      1678       1678         35
      1678       1678         36
      1678       1678         39
      1679       1679          8
      1679       1679          9
      1679       1679         11
      1679       1679         23
      1679       1679         24
      1679       1679         28
      1679       1679         29
      1679       1679         36
      1680       1680          1
      1680       1680          4
      1680       1680         18
      1680       1680         19
      1680       1680         29
      1680       1680         33
      1680       1680         35
      1680       1680         36
      1681       1681          3
      1681       1681         17
      1681       1681         29
      1681       1681         38
      1682       1682          0
      1682       1682          6
      1682       1682          8
      1682       1682         13
      1682       1682         21
      1682       1682         34
      1682       1682         36
      1682       1682         38
      1682       1682         39
      1683       1683          7
      1683       1683         13
      1683       1683         17
      1683       1683         29
      1683       1683         31
      1683       1683         36
      1683       1683         38
      1683       1683         39
      1684       1684          0
      1684       1684         11
      1684       1684         28
      1684       1684         33
      1684       1684         36
      1684       1684         38
      1684       1684         39
      1685       1685          3
      1685       1685          4
      1685       1685          7
      1685       1685          8
      1685       1685         13
      1685       1685         15
      1685       1685         28
      1685       1685         29
      1685       1685         35
      1685       1685         36
      1686       1686          5
      1686       1686          7
      1686       1686          8
      1686       1686         10
      1686       1686         13
      1686       1686         14
      1686       1686         23
      1686       1686         27
      1686       1686         28
      1686       1686         35
      1686       1686         36
      1687       1687          0
      1687       1687          8
      1687       1687          9
      1687       1687         11
      1687       1687         17
      1687       1687         21
      1687       1687         23
      1687       1687         24
      1687       1687         28
      1687       1687         29
      1687       1687         33
      1687       1687         36
      1687       1687         38
      1687       1687         39
      1688       1688          3
      1688       1688          8
      1688       1688          9
      1688       1688         10
      1688       1688         17
      1688       1688         21
      1688       1688         28
      1688       1688         33
      1689       1689          3
      1689       1689          7
      1689       1689          9
      1689       1689         10
      1689       1689         13
      1689       1689         17
      1689       1689         33
      1689       1689         36
      1689       1689         38
      1689       1689         39
      1690       1690          3
      1690       1690          8
      1690       1690          9
      1690       1690         10
      1690       1690         28
      1690       1690         38
      1691       1691          3
      1691       1691          8
      1691       1691          9
      1691       1691         13
      1691       1691         16
      1691       1691         23
      1691       1691         24
      1691       1691         33
      1691       1691         36
      1691       1691         39
      1692       1692          3
      1692       1692          5
      1692       1692          9
      1692       1692         10
      1692       1692         13
      1692       1692         21
      1692       1692         28
      1692       1692         31
      1692       1692         36
      1692       1692         39
      1693       1693          4
      1693       1693          9
      1693       1693         11
      1693       1693         17
      1693       1693         22
      1693       1693         29
      1693       1693         34
      1693       1693         36
      1693       1693         39
      1694       1694          0
      1694       1694          3
      1694       1694          9
      1694       1694         11
      1694       1694         12
      1694       1694         14
      1694       1694         31
      1694       1694         36
      1694       1694         38
      1694       1694         39
      1695       1695          3
      1695       1695          7
      1695       1695          8
      1695       1695         11
      1695       1695         13
      1695       1695         18
      1695       1695         21
      1695       1695         23
      1695       1695         28
      1695       1695         36
      1695       1695         38
      1695       1695         39
      1696       1696          4
      1696       1696         11
      1696       1696         16
      1696       1696         17
      1696       1696         20
      1696       1696         29
      1696       1696         31
      1696       1696         33
      1696       1696         35
      1696       1696         36
      1697       1697          3
      1697       1697          5
      1697       1697          8
      1697       1697          9
      1697       1697         11
      1697       1697         12
      1697       1697         14
      1697       1697         20
      1697       1697         23
      1697       1697         28
      1697       1697         33
      1697       1697         34
      1697       1697         39
      1698       1698          1
      1698       1698          3
      1698       1698          5
      1698       1698         11
      1698       1698         14
      1698       1698         17
      1698       1698         26
      1698       1698         28
      1698       1698         35
      1698       1698         36
      1699       1699          3
      1699       1699          8
      1699       1699         11
      1699       1699         15
      1699       1699         16
      1699       1699         18
      1699       1699         25
      1699       1699         29
      1699       1699         38
      1699       1699         39
      1700       1700         14
      1700       1700         23
      1700       1700         25
      1700       1700         36
      1700       1700         38
      1701       1701          3
      1701       1701          4
      1701       1701          8
      1701       1701          9
      1701       1701         11
      1701       1701         13
      1701       1701         36
      1701       1701         38
      1702       1702          4
      1702       1702          5
      1702       1702          8
      1702       1702          9
      1702       1702         10
      1702       1702         16
      1702       1702         24
      1702       1702         38
      1703       1703          0
      1703       1703          3
      1703       1703          4
      1703       1703          7
      1703       1703          9
      1703       1703         11
      1703       1703         33
      1703       1703         35
      1703       1703         38
      1704       1704          5
      1704       1704         25
      1704       1704         27
      1704       1704         28
      1705       1705          0
      1705       1705          3
      1705       1705          5
      1705       1705          9
      1705       1705         10
      1705       1705         14
      1705       1705         16
      1705       1705         19
      1705       1705         28
      1706       1706          5
      1706       1706          8
      1706       1706         10
      1706       1706         11
      1706       1706         12
      1706       1706         14
      1706       1706         21
      1706       1706         28
      1706       1706         33
      1706       1706         35
      1706       1706         36
      1706       1706         38
      1706       1706         39
      1707       1707          0
      1707       1707          4
      1707       1707          5
      1707       1707          8
      1707       1707          9
      1707       1707         14
      1707       1707         23
      1707       1707         28
      1707       1707         38
      1708       1708          0
      1708       1708          3
      1708       1708          9
      1708       1708         18
      1708       1708         28
      1708       1708         29
      1708       1708         33
      1708       1708         36
      1708       1708         38
      1709       1709          0
      1709       1709          3
      1709       1709          4
      1709       1709          7
      1709       1709          9
      1709       1709         11
      1709       1709         13
      1709       1709         17
      1709       1709         21
      1709       1709         22
      1709       1709         26
      1709       1709         28
      1709       1709         29
      1709       1709         31
      1709       1709         33
      1709       1709         35
      1709       1709         36
      1709       1709         38
      1709       1709         39
      1710       1710          5
      1710       1710          8
      1710       1710         17
      1710       1710         21
      1710       1710         22
      1710       1710         28
      1710       1710         36
      1711       1711          0
      1711       1711          1
      1711       1711          8
      1711       1711         11
      1711       1711         12
      1711       1711         17
      1711       1711         18
      1711       1711         21
      1711       1711         23
      1711       1711         24
      1711       1711         26
      1711       1711         29
      1711       1711         36
      1711       1711         38
      1712       1712          2
      1712       1712          3
      1712       1712          5
      1712       1712         11
      1712       1712         13
      1712       1712         19
      1712       1712         20
      1712       1712         25
      1712       1712         26
      1712       1712         27
      1712       1712         28
      1712       1712         29
      1712       1712         34
      1712       1712         35
      1712       1712         38
      1712       1712         39
      1713       1713          3
      1713       1713          4
      1713       1713          8
      1713       1713         16
      1713       1713         23
      1713       1713         33
      1713       1713         35
      1713       1713         36
      1713       1713         38
      1714       1714         11
      1714       1714         26
      1714       1714         28
      1714       1714         36
      1714       1714         38
      1715       1715          5
      1715       1715          8
      1715       1715         12
      1715       1715         13
      1715       1715         14
      1715       1715         16
      1715       1715         17
      1715       1715         23
      1715       1715         28
      1715       1715         29
      1715       1715         35
      1715       1715         38
      1716       1716          3
      1716       1716         11
      1716       1716         21
      1716       1716         29
      1716       1716         36
      1716       1716         38
      1717       1717          3
      1717       1717          4
      1717       1717          6
      1717       1717          9
      1717       1717         11
      1717       1717         14
      1717       1717         15
      1717       1717         29
      1717       1717         35
      1717       1717         36
      1717       1717         38
      1717       1717         39
      1718       1718          6
      1718       1718          8
      1718       1718         14
      1718       1718         17
      1718       1718         18
      1718       1718         21
      1718       1718         29
      1718       1718         34
      1718       1718         36
      1718       1718         38
      1718       1718         39
      1719       1719          4
      1719       1719          8
      1719       1719         16
      1719       1719         23
      1719       1719         26
      1719       1719         36
      1719       1719         38
      1719       1719         39
      1720       1720          3
      1720       1720         13
      1720       1720         25
      1720       1720         31
      1720       1720         34
      1720       1720         36
      1721       1721          3
      1721       1721          5
      1721       1721          8
      1721       1721          9
      1721       1721         14
      1721       1721         17
      1721       1721         19
      1721       1721         27
      1721       1721         28
      1721       1721         30
      1721       1721         35
      1721       1721         38
      1722       1722          5
      1722       1722         10
      1722       1722         12
      1722       1722         14
      1722       1722         21
      1722       1722         23
      1722       1722         28
      1722       1722         29
      1722       1722         31
      1723       1723          1
      1723       1723          7
      1723       1723          8
      1723       1723          9
      1723       1723         10
      1723       1723         11
      1723       1723         14
      1723       1723         17
      1723       1723         35
      1723       1723         36
      1723       1723         39
      1724       1724          3
      1724       1724          5
      1724       1724          6
      1724       1724          8
      1724       1724          9
      1724       1724         10
      1724       1724         12
      1724       1724         14
      1724       1724         28
      1724       1724         29
      1724       1724         35
      1724       1724         36
      1724       1724         39
      1725       1725          3
      1725       1725          5
      1725       1725          9
      1725       1725         10
      1725       1725         21
      1725       1725         26
      1725       1725         28
      1725       1725         29
      1725       1725         33
      1725       1725         36
      1725       1725         38
      1726       1726          3
      1726       1726          5
      1726       1726          8
      1726       1726          9
      1726       1726         11
      1726       1726         19
      1726       1726         35
      1726       1726         36
      1726       1726         38
      1727       1727          3
      1727       1727          4
      1727       1727          6
      1727       1727          7
      1727       1727         12
      1727       1727         14
      1727       1727         17
      1727       1727         28
      1727       1727         29
      1727       1727         34
      1727       1727         36
      1727       1727         38
      1727       1727         39
      1728       1728         12
      1728       1728         14
      1728       1728         19
      1728       1728         21
      1728       1728         24
      1728       1728         35
      1728       1728         36
      1728       1728         38
      1728       1728         39
      1729       1729          7
      1729       1729          8
      1729       1729         14
      1729       1729         17
      1729       1729         19
      1729       1729         23
      1729       1729         25
      1729       1729         29
      1729       1729         31
      1729       1729         33
      1729       1729         35
      1729       1729         36
      1729       1729         39
      1730       1730          0
      1730       1730          6
      1730       1730          8
      1730       1730         11
      1730       1730         19
      1730       1730         27
      1730       1730         28
      1730       1730         29
      1730       1730         36
      1731       1731          8
      1731       1731          9
      1731       1731         11
      1731       1731         14
      1731       1731         17
      1731       1731         22
      1731       1731         26
      1731       1731         27
      1731       1731         36
      1731       1731         38
      1731       1731         39
      1732       1732          5
      1732       1732         11
      1732       1732         14
      1732       1732         21
      1732       1732         24
      1732       1732         26
      1732       1732         27
      1732       1732         31
      1732       1732         33
      1732       1732         34
      1732       1732         35
      1732       1732         36
      1732       1732         38
      1732       1732         39
      1733       1733          5
      1733       1733         13
      1733       1733         17
      1733       1733         28
      1733       1733         29
      1733       1733         33
      1733       1733         35
      1733       1733         36
      1733       1733         38
      1733       1733         39
      1734       1734         11
      1734       1734         17
      1734       1734         19
      1734       1734         21
      1734       1734         36
      1734       1734         38
      1735       1735          3
      1735       1735          9
      1735       1735         11
      1735       1735         12
      1735       1735         14
      1735       1735         29
      1735       1735         39
      1736       1736         11
      1736       1736         14
      1736       1736         18
      1736       1736         29
      1736       1736         34
      1736       1736         36
      1736       1736         38
      1736       1736         39
      1737       1737          3
      1737       1737          9
      1737       1737         12
      1737       1737         15
      1737       1737         17
      1737       1737         19
      1737       1737         24
      1737       1737         25
      1737       1737         26
      1737       1737         32
      1737       1737         38
      1738       1738          3
      1738       1738          5
      1738       1738          7
      1738       1738          8
      1738       1738          9
      1738       1738         10
      1738       1738         13
      1738       1738         17
      1738       1738         21
      1738       1738         33
      1738       1738         36
      1738       1738         38
      1738       1738         39
      1739       1739          8
      1739       1739         11
      1739       1739         20
      1739       1739         23
      1739       1739         26
      1740       1740          3
      1740       1740          9
      1740       1740         13
      1740       1740         17
      1740       1740         23
      1740       1740         30
      1740       1740         35
      1740       1740         36
      1740       1740         38
      1741       1741          0
      1741       1741          8
      1741       1741          9
      1741       1741         11
      1741       1741         14
      1741       1741         15
      1741       1741         18
      1741       1741         24
      1741       1741         35
      1742       1742          0
      1742       1742          5
      1742       1742          8
      1742       1742         17
      1742       1742         34
      1743       1743          0
      1743       1743          7
      1743       1743          8
      1743       1743         28
      1744       1744          3
      1744       1744         11
      1744       1744         12
      1744       1744         17
      1744       1744         29
      1744       1744         34
      1744       1744         36
      1744       1744         38
      1744       1744         39
      1745       1745          0
      1745       1745          4
      1745       1745          5
      1745       1745          7
      1745       1745          9
      1745       1745         15
      1745       1745         17
      1745       1745         26
      1745       1745         36
      1745       1745         38
      1746       1746          3
      1746       1746          8
      1746       1746         28
      1746       1746         29
      1746       1746         36
      1747       1747          3
      1747       1747          9
      1747       1747         11
      1747       1747         14
      1747       1747         23
      1747       1747         25
      1747       1747         29
      1747       1747         34
      1747       1747         35
      1747       1747         36
      1747       1747         38
      1748       1748         13
      1748       1748         28
      1748       1748         33
      1748       1748         34
      1748       1748         35
      1748       1748         38
      1749       1749          8
      1749       1749         11
      1749       1749         17
      1749       1749         21
      1749       1749         25
      1749       1749         28
      1749       1749         36
      1749       1749         38
      1749       1749         39
      1750       1750          7
      1750       1750          8
      1750       1750         11
      1750       1750         12
      1750       1750         23
      1750       1750         31
      1750       1750         35
      1750       1750         36
      1750       1750         38
      1751       1751          5
      1751       1751          8
      1751       1751          9
      1751       1751         16
      1751       1751         19
      1751       1751         27
      1751       1751         28
      1751       1751         34
      1751       1751         35
      1751       1751         36
      1751       1751         38
      1751       1751         39
      1752       1752          8
      1752       1752         26
      1752       1752         36
      1752       1752         38
      1752       1752         39
      1753       1753          9
      1753       1753         12
      1753       1753         21
      1753       1753         33
      1753       1753         38
      1753       1753         39
      1754       1754          5
      1754       1754         10
      1754       1754         12
      1754       1754         17
      1754       1754         22
      1754       1754         26
      1754       1754         29
      1754       1754         39
      1755       1755          0
      1755       1755          9
      1755       1755         11
      1755       1755         12
      1755       1755         17
      1755       1755         18
      1755       1755         19
      1755       1755         23
      1755       1755         33
      1755       1755         36
      1755       1755         39
      1756       1756          0
      1756       1756          3
      1756       1756          6
      1756       1756         17
      1756       1756         23
      1756       1756         25
      1756       1756         28
      1756       1756         34
      1756       1756         38
      1756       1756         39
      1757       1757          3
      1757       1757          8
      1757       1757          9
      1757       1757         10
      1757       1757         11
      1757       1757         13
      1757       1757         17
      1757       1757         21
      1757       1757         23
      1757       1757         26
      1757       1757         28
      1757       1757         29
      1757       1757         31
      1758       1758          3
      1758       1758          7
      1758       1758          8
      1758       1758         11
      1758       1758         12
      1758       1758         20
      1758       1758         25
      1758       1758         28
      1758       1758         33
      1758       1758         35
      1758       1758         38
      1758       1758         39
      1759       1759          3
      1759       1759          4
      1759       1759          9
      1759       1759         12
      1759       1759         13
      1759       1759         14
      1759       1759         16
      1759       1759         28
      1759       1759         29
      1759       1759         33
      1759       1759         35
      1759       1759         36
      1759       1759         38
      1759       1759         39
      1760       1760          0
      1760       1760          3
      1760       1760          5
      1760       1760         25
      1760       1760         28
      1760       1760         31
      1760       1760         33
      1760       1760         34
      1760       1760         38
      1760       1760         39
      1761       1761          3
      1761       1761          8
      1761       1761         21
      1761       1761         36
      1762       1762          0
      1762       1762         11
      1762       1762         17
      1762       1762         21
      1762       1762         23
      1762       1762         25
      1762       1762         28
      1762       1762         35
      1762       1762         36
      1762       1762         38
      1763       1763          3
      1763       1763          8
      1763       1763         10
      1763       1763         19
      1763       1763         28
      1763       1763         29
      1763       1763         33
      1763       1763         36
      1763       1763         38
      1764       1764          0
      1764       1764          3
      1764       1764          5
      1764       1764          8
      1764       1764          9
      1764       1764         14
      1764       1764         21
      1764       1764         29
      1764       1764         35
      1764       1764         36
      1764       1764         38
      1765       1765          4
      1765       1765          5
      1765       1765         11
      1765       1765         13
      1765       1765         17
      1765       1765         19
      1765       1765         21
      1765       1765         36
      1765       1765         38
      1765       1765         39
      1766       1766          3
      1766       1766          5
      1766       1766          7
      1766       1766         11
      1766       1766         12
      1766       1766         14
      1766       1766         18
      1766       1766         20
      1766       1766         26
      1766       1766         28
      1766       1766         34
      1766       1766         35
      1766       1766         36
      1766       1766         38
      1767       1767          0
      1767       1767          3
      1767       1767         21
      1767       1767         25
      1767       1767         26
      1767       1767         28
      1767       1767         31
      1767       1767         36
      1768       1768          4
      1768       1768          8
      1768       1768         17
      1768       1768         36
      1769       1769          0
      1769       1769          3
      1769       1769         10
      1769       1769         11
      1769       1769         14
      1769       1769         21
      1769       1769         23
      1769       1769         28
      1769       1769         35
      1769       1769         38
      1770       1770          3
      1770       1770          6
      1770       1770          7
      1770       1770         11
      1770       1770         14
      1770       1770         17
      1770       1770         23
      1770       1770         27
      1770       1770         28
      1770       1770         33
      1770       1770         36
      1771       1771          3
      1771       1771          7
      1771       1771          8
      1771       1771         10
      1771       1771         11
      1771       1771         16
      1771       1771         21
      1771       1771         22
      1771       1771         23
      1771       1771         35
      1771       1771         36
      1771       1771         38
      1771       1771         39
      1772       1772          8
      1772       1772         12
      1772       1772         19
      1772       1772         21
      1772       1772         23
      1772       1772         35
      1772       1772         36
      1772       1772         38
      1772       1772         39
      1773       1773          5
      1773       1773          7
      1773       1773         11
      1773       1773         14
      1773       1773         17
      1773       1773         23
      1773       1773         26
      1773       1773         31
      1773       1773         34
      1773       1773         36
      1773       1773         38
      1774       1774          0
      1774       1774          9
      1774       1774         19
      1774       1774         20
